START
Green LED. Running at 5Hz frequency with a duty cycle of 40%. Brightness set to 100%.

0, 16865
1, 16885
1, 16905
1, 16926
1, 16946
0, 16966
0, 16986
0, 17006
0, 17026
0, 17046
0, 17066
1, 17086
1, 17106
1, 17127
1, 17147
0, 17167
0, 17187
0, 17207
0, 17227
0, 17247
0, 17267
1, 17287
1, 17307
1, 17328
1, 17348
0, 17368
0, 17388
0, 17408
0, 17428
0, 17448
0, 17468
1, 17488
1, 17508
1, 17529
1, 17549
0, 17569
0, 17589
0, 17609
0, 17629
0, 17650
0, 17670
1, 17690
1, 17710
1, 17730
1, 17750
0, 17770
0, 17790
0, 17810
0, 17830
0, 17851
0, 17871
1, 17891
1, 17911
1, 17931
1, 17951
0, 17971
0, 17991
0, 18011
0, 18031
0, 18052
0, 18072
1, 18092
1, 18112
1, 18132
1, 18152
0, 18172
0, 18192
0, 18212
0, 18232
0, 18253
0, 18273
1, 18293
1, 18313
1, 18333
1, 18353
0, 18373
0, 18393
0, 18413
0, 18434
0, 18454
0, 18474
1, 18494
1, 18514
1, 18534
1, 18554
0, 18574
0, 18594
0, 18614
0, 18635
0, 18655
0, 18675
1, 18695
1, 18715
1, 18735
1, 18755
0, 18775
0, 18795
0, 18815
0, 18836
0, 18856
0, 18876
1, 18896
1, 18916
1, 18936
1, 18956
0, 18976
0, 18996
0, 19016
0, 19037
0, 19057
0, 19077
1, 19097
1, 19117
1, 19137
1, 19157
0, 19177
0, 19197
0, 19217
0, 19238
0, 19258
0, 19278
1, 19298
1, 19318
1, 19338
1, 19358
0, 19378
0, 19398
0, 19418
0, 19439
0, 19459
0, 19479
1, 19499
1, 19519
1, 19539
1, 19559
0, 19579
0, 19599
0, 19619
0, 19640
0, 19660
0, 19680
1, 19700
1, 19720
1, 19740
1, 19760
0, 19780
0, 19800
0, 19820
0, 19841
0, 19861
0, 19881
1, 19901
1, 19921
1, 19941
1, 19961
0, 19981
0, 20001
0, 20021
0, 20041
0, 20062
0, 20082
1, 20102
1, 20122
1, 20142
1, 20162
0, 20182
0, 20202
0, 20222
0, 20242
0, 20263
0, 20283
1, 20303
1, 20323
1, 20343
1, 20363
0, 20383
0, 20403
0, 20423
0, 20444
0, 20464
0, 20484
1, 20504
1, 20524
1, 20544
1, 20564
0, 20584
0, 20604
0, 20624
0, 20645
0, 20665
0, 20685
1, 20705
1, 20725
1, 20745
1, 20765
0, 20785
0, 20805
0, 20825
0, 20846
0, 20866
0, 20886
1, 20906
1, 20926
1, 20946
1, 20966
0, 20986
0, 21006
0, 21026
0, 21047
0, 21067
0, 21087
1, 21107
1, 21127
1, 21147
1, 21167
0, 21187
0, 21207
0, 21227
0, 21248
0, 21268
0, 21288
1, 21308
1, 21328
1, 21348
1, 21368
0, 21388
0, 21408
0, 21428
0, 21449
0, 21469
0, 21489
1, 21509
1, 21529
1, 21549
1, 21569
0, 21589
0, 21609
0, 21629
0, 21650
0, 21670
0, 21690
1, 21710
1, 21730
1, 21750
1, 21770
0, 21790
0, 21810
0, 21830
0, 21851
0, 21871
0, 21891
1, 21911
1, 21931
1, 21951
1, 21971
0, 21991
0, 22011
0, 22031
0, 22052
0, 22072
0, 22092
1, 22112
1, 22132
1, 22152
1, 22172
0, 22192
0, 22212
0, 22232
0, 22253
0, 22273
0, 22293
1, 22313
1, 22333
1, 22353
1, 22373
0, 22393
0, 22413
0, 22433
0, 22454
0, 22474
0, 22494
1, 22514
1, 22534
1, 22554
1, 22574
0, 22594
0, 22614
0, 22634
0, 22655
0, 22675
0, 22695
1, 22715
1, 22735
1, 22755
1, 22775
0, 22795
0, 22815
0, 22836
0, 22856
0, 22876
0, 22896
1, 22916
1, 22936
1, 22956
1, 22976
0, 22996
0, 23016
0, 23037
0, 23057
0, 23077
0, 23097
1, 23117
1, 23137
1, 23157
1, 23177
0, 23197
0, 23217
0, 23238
0, 23258
0, 23278
0, 23298
1, 23318
1, 23338
1, 23358
1, 23378
0, 23398
0, 23418
0, 23439
0, 23459
0, 23479
0, 23499
1, 23519
1, 23539
1, 23559
1, 23579
0, 23599
0, 23620
0, 23640
0, 23660
0, 23680
0, 23700
1, 23720
1, 23740
1, 23760
1, 23780
0, 23800
0, 23821
0, 23841
0, 23861
0, 23881
0, 23901
1, 23921
1, 23941
1, 23961
1, 23981
0, 24002
0, 24022
0, 24042
0, 24062
0, 24082
0, 24102
1, 24122
1, 24142
1, 24162
1, 24182
0, 24202
0, 24223
0, 24243
0, 24263
0, 24283
0, 24303
1, 24323
1, 24343
1, 24363
1, 24383
0, 24404
0, 24424
0, 24444
0, 24464
0, 24484
0, 24504
1, 24524
1, 24544
1, 24564
1, 24584
0, 24604
0, 24625
0, 24645
0, 24665
0, 24685
0, 24705
1, 24725
1, 24745
1, 24765
1, 24785
0, 24805
0, 24826
0, 24846
0, 24866
0, 24886
0, 24906
1, 24926
1, 24946
1, 24966
1, 24986
0, 25007
0, 25027
0, 25047
0, 25067
0, 25087
0, 25107
1, 25127
1, 25147
1, 25167
1, 25187
0, 25208
0, 25228
0, 25248
0, 25268
0, 25288
0, 25308
1, 25328
1, 25348
1, 25368
1, 25388
0, 25409
0, 25429
0, 25449
0, 25469
0, 25489
0, 25509
1, 25529
1, 25549
1, 25569
1, 25590
0, 25610
0, 25630
0, 25650
0, 25670
0, 25690
0, 25710
1, 25730
1, 25750
1, 25770
1, 25791
0, 25811
0, 25831
0, 25851
0, 25871
0, 25891
0, 25911
1, 25931
1, 25951
1, 25972
1, 25992
0, 26012
0, 26032
0, 26052
0, 26072
0, 26092
0, 26112
1, 26132
1, 26152
1, 26173
1, 26193
0, 26213
0, 26233
0, 26253
0, 26273
0, 26293
0, 26313
1, 26333
1, 26354
1, 26374
1, 26394
0, 26414
0, 26434
0, 26454
0, 26474
0, 26494
0, 26514
1, 26534
1, 26555
1, 26575
1, 26595
0, 26615
0, 26635
0, 26655
0, 26675
0, 26695
0, 26715
1, 26735
1, 26756
1, 26776
1, 26796
0, 26816
0, 26836
0, 26856
0, 26876
0, 26896
0, 26916
1, 26936
1, 26957
1, 26977
1, 26997
0, 27017
0, 27037
0, 27057
0, 27077
0, 27097
0, 27117
1, 27137
1, 27158
1, 27178
1, 27198
0, 27218
0, 27238
0, 27258
0, 27278
0, 27298
0, 27318
1, 27338
1, 27359
1, 27379
1, 27399
0, 27419
0, 27439
0, 27459
0, 27479
0, 27499
0, 27519
1, 27539
1, 27560
1, 27580
1, 27600
0, 27620
0, 27640
0, 27660
0, 27680
0, 27700
0, 27720
1, 27740
1, 27761
1, 27781
1, 27801
0, 27821
0, 27841
0, 27861
0, 27881
0, 27901
0, 27921
1, 27941
1, 27962
1, 27982
1, 28002
0, 28022
0, 28042
0, 28062
0, 28082
0, 28102
0, 28122
1, 28143
1, 28163
1, 28183
1, 28203
0, 28223
0, 28243
0, 28263
0, 28283
0, 28303
0, 28323
1, 28344
1, 28364
1, 28384
1, 28404
0, 28424
0, 28444
0, 28464
0, 28484
0, 28504
0, 28524
1, 28545
1, 28565
1, 28585
1, 28605
0, 28625
0, 28645
0, 28665
0, 28685
0, 28705
0, 28725
1, 28746
1, 28766
1, 28786
1, 28806
0, 28826
0, 28846
0, 28866
0, 28886
0, 28906
0, 28926
1, 28947
1, 28967
1, 28987
1, 29007
0, 29027
0, 29047
0, 29067
0, 29087
0, 29107
0, 29127
1, 29147
1, 29168
1, 29188
1, 29208
0, 29228
0, 29248
0, 29268
0, 29288
0, 29308
0, 29328
1, 29349
1, 29369
1, 29389
1, 29409
0, 29429
0, 29449
0, 29469
0, 29489
0, 29509
0, 29529
1, 29550
1, 29570
1, 29590
1, 29610
0, 29630
0, 29650
0, 29670
0, 29690
0, 29711
0, 29731
1, 29751
1, 29771
1, 29791
1, 29811
0, 29831
0, 29851
0, 29871
0, 29891
0, 29912
0, 29932
1, 29952
1, 29972
1, 29992
1, 30012
0, 30032
0, 30052
0, 30072
0, 30093
0, 30113
0, 30133
1, 30153
1, 30173
1, 30193
1, 30213
0, 30233
0, 30253
0, 30273
0, 30294
0, 30314
0, 30334
1, 30354
1, 30374
1, 30394
1, 30414
0, 30434
0, 30454
0, 30474
0, 30495
0, 30515
0, 30535
1, 30555
1, 30575
1, 30595
1, 30615
0, 30635
0, 30655
0, 30675
0, 30696
0, 30716
0, 30736
1, 30756
1, 30776
1, 30796
1, 30816
0, 30836
0, 30856
0, 30877
0, 30897
0, 30917
0, 30937
1, 30957
1, 30977
1, 30997
1, 31017
0, 31037
0, 31057
0, 31078
0, 31098
0, 31118
0, 31138
1, 31158
1, 31178
1, 31198
1, 31218
0, 31238
0, 31258
0, 31279
0, 31299
0, 31319
0, 31339
1, 31359
1, 31379
1, 31399
1, 31419
0, 31439
0, 31459
0, 31480
0, 31500
0, 31520
0, 31540
1, 31560
1, 31580
1, 31600
1, 31620
0, 31640
0, 31660
0, 31680
0, 31701
0, 31721
0, 31741
1, 31761
1, 31781
1, 31801
1, 31821
0, 31841
0, 31861
0, 31881
0, 31902
0, 31922
0, 31942
1, 31962
1, 31982
1, 32002
1, 32022
0, 32042
0, 32062
0, 32082
0, 32103
0, 32123
0, 32143
1, 32163
1, 32183
1, 32203
1, 32223
0, 32243
0, 32263
0, 32283
0, 32303
0, 32324
0, 32344
1, 32364
1, 32384
1, 32404
1, 32424
0, 32444
0, 32464
0, 32484
0, 32504
0, 32525
0, 32545
1, 32565
1, 32585
1, 32605
1, 32625
0, 32645
0, 32665
0, 32685
0, 32705
0, 32725
0, 32746
1, 32766
1, 32786
1, 32806
1, 32826
0, 32846
0, 32866
0, 32886
0, 32906
0, 32926
0, 32947
1, 32967
1, 32987
1, 33007
1, 33027
0, 33047
0, 33067
0, 33087
0, 33107
0, 33127
0, 33148
1, 33168
1, 33188
1, 33208
1, 33228
0, 33248
0, 33268
0, 33288
0, 33308
0, 33328
0, 33348
1, 33369
1, 33389
1, 33409
1, 33429
0, 33449
0, 33469
0, 33489
0, 33509
0, 33529
0, 33549
1, 33569
1, 33590
1, 33610
1, 33630
0, 33650
0, 33670
0, 33690
0, 33710
0, 33730
0, 33750
1, 33770
1, 33791
1, 33811
1, 33831
0, 33851
0, 33871
0, 33891
0, 33911
0, 33931
0, 33951
1, 33971
1, 33992
1, 34012
1, 34032
0, 34052
0, 34072
0, 34092
0, 34112
0, 34132
0, 34152
1, 34172
1, 34193
1, 34213
1, 34233
0, 34253
0, 34273
0, 34293
0, 34313
0, 34333
0, 34353
1, 34373
1, 34394
1, 34414
1, 34434
0, 34454
0, 34474
0, 34494
0, 34514
0, 34534
0, 34554
1, 34574
1, 34595
1, 34615
1, 34635
0, 34655
0, 34675
0, 34695
0, 34715
0, 34735
0, 34755
1, 34775
1, 34796
1, 34816
1, 34836
0, 34856
0, 34876
0, 34896
0, 34916
0, 34936
0, 34956
1, 34977
1, 34997
1, 35017
1, 35037
0, 35057
0, 35077
0, 35097
0, 35117
0, 35137
0, 35157
1, 35178
1, 35198
1, 35218
1, 35238
0, 35258
0, 35278
0, 35298
0, 35318
0, 35338
0, 35358
1, 35379
1, 35399
1, 35419
1, 35439
0, 35459
0, 35479
0, 35499
0, 35519
0, 35539
0, 35559
1, 35579
1, 35600
1, 35620
1, 35640
0, 35660
0, 35680
0, 35700
0, 35720
0, 35740
0, 35760
1, 35781
1, 35801
1, 35821
1, 35841
0, 35861
0, 35881
0, 35901
0, 35921
0, 35941
0, 35961
1, 35982
1, 36002
1, 36022
1, 36042
0, 36062
0, 36082
0, 36102
0, 36122
0, 36142
0, 36162
1, 36182
1, 36203
1, 36223
1, 36243
0, 36263
0, 36283
0, 36303
0, 36323
0, 36343
0, 36363
1, 36384
1, 36404
1, 36424
1, 36444
0, 36464
0, 36484
0, 36504
0, 36524
0, 36544
0, 36564
1, 36585
1, 36605
1, 36625
1, 36645
0, 36665
0, 36685
0, 36705
0, 36725
0, 36745
0, 36765
1, 36786
1, 36806
1, 36826
1, 36846
0, 36866
0, 36886
0, 36906
0, 36926
0, 36946
0, 36967
1, 36987
1, 37007
1, 37027
1, 37047
0, 37067
0, 37087
0, 37107
0, 37127
0, 37147
0, 37168
1, 37188
1, 37208
1, 37228
1, 37248
0, 37268
0, 37288
0, 37308
0, 37328
0, 37348
0, 37369
1, 37389
1, 37409
1, 37429
1, 37449
0, 37469
0, 37489
0, 37509
0, 37529
0, 37549
0, 37570
1, 37590
1, 37610
1, 37630
1, 37650
0, 37670
0, 37690
0, 37710
0, 37730
0, 37750
0, 37771
1, 37791
1, 37811
1, 37831
1, 37851
0, 37871
0, 37891
0, 37911
0, 37931
0, 37952
0, 37972
1, 37992
1, 38012
1, 38032
1, 38052
0, 38072
0, 38092
0, 38112
0, 38132
0, 38153
0, 38173
1, 38193
1, 38213
1, 38233
1, 38253
0, 38273
0, 38293
0, 38313
0, 38333
0, 38354
0, 38374
1, 38394
1, 38414
1, 38434
1, 38454
0, 38474
0, 38494
0, 38514
0, 38534
0, 38555
0, 38575
1, 38595
1, 38615
1, 38635
1, 38655
0, 38675
0, 38695
0, 38715
0, 38735
0, 38756
0, 38776
1, 38796
1, 38816
1, 38836
1, 38856
0, 38876
0, 38896
0, 38916
0, 38936
0, 38957
0, 38977
1, 38997
1, 39017
1, 39037
1, 39057
0, 39077
0, 39097
0, 39117
0, 39137
0, 39158
0, 39178
1, 39198
1, 39218
1, 39238
1, 39258
0, 39278
0, 39298
0, 39318
0, 39339
0, 39359
0, 39379
1, 39399
1, 39419
1, 39439
1, 39459
0, 39479
0, 39499
0, 39519
0, 39540
0, 39560
0, 39580
1, 39600
1, 39620
1, 39640
1, 39660
0, 39680
0, 39700
0, 39721
0, 39741
0, 39761
0, 39781
1, 39801
1, 39821
1, 39841
1, 39861
0, 39881
0, 39902
0, 39922
0, 39942
0, 39962
0, 39982
1, 40002
1, 40022
1, 40042
1, 40062
0, 40082
0, 40103
0, 40123
0, 40143
0, 40163
0, 40183
1, 40203
1, 40223
1, 40243
1, 40263
0, 40284
0, 40304
0, 40324
0, 40344
0, 40364
0, 40384
1, 40404
1, 40424
1, 40444
1, 40464
0, 40485
0, 40505
0, 40525
0, 40545
0, 40565
0, 40585
1, 40605
1, 40625
1, 40645
1, 40665
0, 40686
0, 40706
0, 40726
0, 40746
0, 40766
0, 40786
1, 40806
1, 40826
1, 40846
1, 40866
0, 40887
0, 40907
0, 40927
0, 40947
0, 40967
0, 40987
1, 41007
1, 41027
1, 41047
1, 41067
0, 41088
0, 41108
0, 41128
0, 41148
0, 41168
0, 41188
1, 41208
1, 41228
1, 41248
1, 41268
0, 41288
0, 41309
0, 41329
0, 41349
0, 41369
0, 41389
1, 41409
1, 41429
1, 41449
1, 41469
0, 41489
0, 41510
0, 41530
0, 41550
0, 41570
0, 41590
1, 41610
1, 41630
1, 41650
1, 41670
0, 41691
0, 41711
0, 41731
0, 41751
0, 41771
0, 41791
1, 41811
1, 41831
1, 41851
1, 41871
0, 41892
0, 41912
0, 41932
0, 41952
0, 41972
0, 41992
1, 42012
1, 42032
1, 42052
1, 42072
0, 42093
0, 42113
0, 42133
0, 42153
0, 42173
0, 42193
1, 42213
1, 42233
1, 42253
1, 42273
0, 42294
0, 42314
0, 42334
0, 42354
0, 42374
0, 42394
1, 42414
1, 42434
1, 42454
1, 42475
0, 42495
0, 42515
0, 42535
0, 42555
0, 42575
0, 42595
1, 42615
1, 42635
1, 42655
1, 42676
0, 42696
0, 42716
0, 42736
0, 42756
0, 42776
0, 42796
1, 42816
1, 42836
1, 42856
1, 42877
0, 42897
0, 42917
0, 42937
0, 42957
0, 42977
0, 42997
1, 43017
1, 43037
1, 43057
1, 43078
0, 43098
0, 43118
0, 43138
0, 43158
0, 43178
0, 43198
1, 43218
1, 43238
1, 43258
1, 43279
0, 43299
0, 43319
0, 43339
0, 43359
0, 43379
0, 43399
1, 43419
1, 43439
1, 43459
1, 43480
0, 43500
0, 43520
0, 43540
0, 43560
0, 43580
0, 43600
1, 43620
1, 43640
1, 43660
1, 43681
0, 43701
0, 43721
0, 43741
0, 43761
0, 43781
0, 43801
1, 43821
1, 43841
1, 43861
1, 43882
0, 43902
0, 43922
0, 43942
0, 43962
0, 43982
0, 44002
1, 44022
1, 44042
1, 44062
1, 44083
0, 44103
0, 44123
0, 44143
0, 44163
0, 44183
0, 44203
1, 44223
1, 44243
1, 44264
1, 44284
0, 44304
0, 44324
0, 44344
0, 44364
0, 44384
0, 44404
1, 44424
1, 44445
1, 44465
1, 44485
0, 44505
0, 44525
0, 44545
0, 44565
0, 44585
0, 44605
1, 44626
1, 44646
1, 44666
1, 44686
0, 44706
0, 44726
0, 44746
0, 44766
0, 44786
0, 44807
1, 44827
1, 44847
1, 44867
1, 44887
0, 44907
0, 44927
0, 44947
0, 44967
0, 44987
0, 45008
1, 45028
1, 45048
1, 45068
1, 45088
0, 45108
0, 45128
0, 45148
0, 45168
0, 45188
0, 45209
1, 45229
1, 45249
1, 45269
1, 45289
0, 45309
0, 45329
0, 45349
0, 45369
0, 45389
0, 45410
1, 45430
1, 45450
1, 45470
1, 45490
0, 45510
0, 45530
0, 45550
0, 45570
0, 45590
0, 45611
1, 45631
1, 45651
1, 45671
1, 45691
0, 45711
0, 45731
0, 45751
0, 45771
0, 45791
0, 45812
1, 45832
1, 45852
1, 45872
1, 45892
0, 45912
0, 45932
0, 45952
0, 45972
0, 45993
0, 46013
1, 46033
1, 46053
1, 46073
1, 46093
0, 46113
0, 46133
0, 46153
0, 46173
0, 46193
0, 46214
1, 46234
1, 46254
1, 46274
1, 46294
0, 46314
0, 46334
0, 46354
0, 46374
0, 46395
0, 46415
1, 46435
1, 46455
1, 46475
1, 46495
0, 46515
0, 46535
0, 46555
0, 46575
0, 46596
0, 46616
1, 46636
1, 46656
1, 46676
1, 46696
0, 46716
0, 46736
0, 46756
0, 46777
